ch_col1,ch_col2,ch_col3,ch_col4,ch_col5,ch_col6,ch_col7,ch_col8,ch_col9,ch_col10,ch_col11,ch_col12,ch_col13,ch_col14,ch_col15,ch_col16,ch_col17,ch_col18,ch_col19,sumf,suml,fr,newtag
10,10,10,4,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,4,6,1,1
10,10,10,4,10,9,9,9,4,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,4,10,9,9,9,10,9,10,10,10,10,10,10,10,9,9,4,19,1,1
10,10,10,4,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,4,7,1,1
10,10,10,4,10,10,9,4,10,10,10,10,10,10,10,10,10,10,10,4,8,1,1
10,10,10,4,10,10,9,9,10,10,10,10,9,10,10,10,9,10,10,4,19,1,1
10,10,10,4,10,10,9,10,4,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,4,10,10,9,10,10,10,10,10,9,10,9,10,10,10,10,4,19,1,1
10,10,10,4,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,4,19,2,1
10,10,10,4,10,10,10,9,10,9,10,10,9,9,10,10,9,10,10,4,19,1,1
10,10,10,4,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,4,9,1,1
10,10,10,4,10,10,10,10,10,9,10,10,9,10,9,10,10,10,10,4,19,1,1
10,10,10,4,10,10,10,10,10,9,10,10,10,9,9,10,10,10,10,4,19,1,1
10,10,10,4,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,4,11,1,1
10,10,10,4,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,4,19,1,1
10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,19,23,1
10,10,10,10,1,9,9,9,10,10,10,10,9,10,10,10,10,10,10,5,19,1,1
10,10,10,10,1,9,9,10,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,5,6,1,1
10,10,10,10,2,6,10,10,10,10,10,10,10,10,10,10,10,10,10,5,6,1,1
10,10,10,10,2,9,9,3,10,10,10,10,10,10,10,10,10,10,10,5,8,1,1
10,10,10,10,2,9,9,9,10,9,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,9,9,10,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,9,10,9,10,9,10,10,10,10,9,10,10,10,10,5,19,1,1
10,10,10,10,2,9,10,10,10,9,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,9,10,10,10,10,10,10,10,10,10,10,10,10,10,5,19,2,1
10,10,10,10,2,10,2,10,10,10,10,10,10,10,10,10,10,10,10,5,7,1,1
10,10,10,10,2,10,9,9,3,10,10,10,10,10,10,10,10,10,10,5,9,1,1
10,10,10,10,2,10,9,9,10,9,10,10,9,10,10,9,10,10,10,5,19,1,1
10,10,10,10,2,10,9,9,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,10,9,10,10,9,10,10,10,10,9,9,10,10,10,5,19,1,1
10,10,10,10,2,10,9,10,10,10,9,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,10,9,10,10,10,10,10,10,10,10,10,10,10,10,5,19,2,1
10,10,10,10,2,10,10,9,10,10,9,10,9,9,9,10,10,10,10,5,19,1,1
10,10,10,10,2,10,10,9,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,10,10,10,10,9,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,19,9,1
10,10,10,10,3,9,9,10,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,3,9,10,10,10,10,10,10,9,10,10,10,10,10,10,5,19,1,1
10,10,10,10,3,10,3,10,10,10,10,10,10,10,10,10,10,10,10,5,7,1,1
10,10,10,10,3,10,9,9,10,9,9,10,9,9,10,10,10,10,10,5,19,1,1
10,10,10,10,3,10,9,10,10,9,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,3,10,9,10,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,3,10,10,9,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,19,3,1
10,10,10,10,4,8,10,10,10,10,10,10,10,10,10,10,10,10,10,5,6,1,1
10,10,10,10,4,9,8,10,10,10,10,10,10,10,10,10,10,10,10,5,7,1,1
10,10,10,10,4,9,9,9,10,10,9,10,10,9,10,10,10,10,10,5,19,1,1
10,10,10,10,4,9,10,9,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,4,9,10,10,10,10,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,4,10,9,9,10,9,10,10,10,9,9,10,10,10,10,5,19,1,1
10,10,10,10,4,10,9,9,10,10,9,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,4,10,9,10,10,10,9,10,9,9,9,10,10,10,10,5,19,1,1
10,10,10,10,4,10,9,10,10,10,10,10,10,4,10,10,10,10,10,5,14,1,1
10,10,10,10,4,10,9,10,10,10,10,10,10,10,10,10,10,10,10,5,19,2,1
10,10,10,10,4,10,10,9,10,9,10,10,10,9,10,10,10,10,10,5,19,1,1
10,10,10,10,4,10,10,9,10,10,9,10,10,10,9,10,10,4,10,5,18,1,1
10,10,10,10,4,10,10,10,10,9,10,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,4,10,10,10,10,10,4,10,10,10,10,10,10,10,10,5,11,1,1
10,10,10,10,4,10,10,10,10,10,9,10,9,10,10,10,10,10,10,5,19,1,1
10,10,10,10,4,10,10,10,10,10,9,10,10,10,10,10,10,10,10,5,19,1,1
10,10,10,10,4,10,10,10,10,10,10,4,10,10,10,10,10,10,10,5,12,1,1
10,10,10,10,4,10,10,10,10,10,10,10,9,9,10,10,10,10,10,5,19,1,1
10,10,10,10,4,10,10,10,10,10,10,10,10,10,9,10,10,10,10,5,19,1,1
10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,19,9,1
10,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10,10,10,10,6,7,5,1
10,10,10,10,10,1,5,10,10,10,10,10,10,10,10,10,10,10,10,6,7,3,1
10,10,10,10,10,1,9,1,10,10,10,10,10,10,10,10,10,10,10,6,8,1,1
10,10,10,10,10,1,9,6,10,10,10,10,10,10,10,10,10,10,10,6,8,1,1
10,10,10,10,10,1,9,9,10,9,9,10,9,10,7,10,10,10,10,6,15,1,1
10,10,10,10,10,1,9,9,10,9,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,9,9,10,10,9,10,9,10,9,10,10,10,10,6,19,1,1
10,10,10,10,10,1,9,10,2,10,10,10,10,10,10,10,10,10,10,6,9,1,1
10,10,10,10,10,1,9,10,10,9,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,9,10,10,10,10,10,10,10,10,10,10,10,10,6,19,3,1
10,10,10,10,10,1,10,1,10,10,10,10,10,10,10,10,10,10,10,6,8,2,1
10,10,10,10,10,1,10,5,10,10,10,10,10,10,10,10,10,10,10,6,8,6,1
10,10,10,10,10,1,10,6,10,10,10,10,10,10,10,10,10,10,10,6,8,1,1
10,10,10,10,10,1,10,9,1,10,10,10,10,10,10,10,10,10,10,6,9,1,1
10,10,10,10,10,1,10,9,10,9,10,10,10,10,10,10,9,9,9,6,19,1,1
10,10,10,10,10,1,10,9,10,9,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,9,10,10,9,10,10,10,10,10,10,9,9,6,19,1,1
10,10,10,10,10,1,10,9,10,10,9,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,9,10,10,10,10,9,10,10,10,9,10,10,6,19,1,1
10,10,10,10,10,1,10,9,10,10,10,10,9,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,9,10,10,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,10,1,10,10,10,10,10,10,10,10,10,10,6,9,2,1
10,10,10,10,10,1,10,10,2,10,10,10,10,10,10,10,10,10,10,6,9,2,1
10,10,10,10,10,1,10,10,10,6,10,10,10,10,10,10,10,10,10,6,10,2,1
10,10,10,10,10,1,10,10,10,9,9,10,9,9,9,10,10,9,10,6,19,1,1
10,10,10,10,10,1,10,10,10,9,9,10,10,10,9,10,10,9,10,6,19,1,1
10,10,10,10,10,1,10,10,10,9,9,10,10,10,9,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,10,10,9,10,10,9,10,9,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,10,10,9,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,10,10,10,9,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,10,10,10,10,10,9,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,6,19,18,1
10,10,10,10,10,2,6,10,10,10,10,10,10,10,10,10,10,10,10,6,7,2,1
10,10,10,10,10,2,9,9,10,9,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,2,9,10,3,10,10,10,10,10,10,10,10,10,10,6,9,1,1
10,10,10,10,10,2,9,10,10,9,9,10,9,9,10,10,10,10,10,6,19,1,1
10,10,10,10,10,2,9,10,10,9,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,2,9,10,10,10,10,10,10,9,10,10,10,9,10,6,19,1,1
10,10,10,10,10,2,9,10,10,10,10,10,10,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,2,10,2,10,10,10,10,10,10,10,10,10,10,10,6,8,1,1
10,10,10,10,10,2,10,3,10,10,10,10,10,10,10,10,10,10,10,6,8,1,1
10,10,10,10,10,2,10,6,10,10,10,10,10,10,10,10,10,10,10,6,8,2,1
10,10,10,10,10,2,10,7,10,10,10,10,10,10,10,10,10,10,10,6,8,1,1
10,10,10,10,10,2,10,9,10,9,10,10,10,10,4,10,10,10,10,6,15,1,1
10,10,10,10,10,2,10,10,10,9,9,10,10,10,10,10,10,10,9,6,19,1,1
10,10,10,10,10,2,10,10,10,9,10,10,10,10,10,10,10,10,10,6,19,2,1
10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,6,19,4,1
10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,6,19,4,1
10,10,10,10,10,4,10,10,10,9,10,10,9,10,10,10,10,10,10,6,19,1,1
10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,10,6,19,3,1
10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10,10,10,7,8,5,1
10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,10,7,8,1,1
10,10,10,10,10,10,1,5,10,10,10,10,10,10,10,10,10,10,10,7,8,3,1
10,10,10,10,10,10,1,9,2,10,10,10,10,10,10,10,10,10,10,7,9,3,1
10,10,10,10,10,10,1,9,10,2,10,10,10,10,10,10,10,10,10,7,10,1,1
10,10,10,10,10,10,1,9,10,6,10,10,10,10,10,10,10,10,10,7,10,1,1
10,10,10,10,10,10,1,9,10,9,2,10,10,10,10,10,10,10,10,7,11,1,1
10,10,10,10,10,10,1,9,10,9,6,10,10,10,10,10,10,10,10,7,11,1,1
10,10,10,10,10,10,1,9,10,9,7,10,10,10,10,10,10,10,10,7,11,1,1
10,10,10,10,10,10,1,9,10,9,9,10,10,10,9,9,9,9,10,7,19,1,1
10,10,10,10,10,10,1,9,10,9,9,10,10,10,10,10,10,9,9,7,19,1,1
10,10,10,10,10,10,1,9,10,10,9,10,10,10,9,10,10,9,10,7,19,1,1
10,10,10,10,10,10,1,9,10,10,10,10,10,10,9,10,9,9,9,7,19,1,1
10,10,10,10,10,10,1,9,10,10,10,10,10,10,10,10,10,10,10,7,19,7,1
10,10,10,10,10,10,1,10,2,10,10,10,10,10,10,10,10,10,10,7,9,5,1
10,10,10,10,10,10,1,10,10,6,10,10,10,10,10,10,10,10,10,7,10,3,1
10,10,10,10,10,10,1,10,10,9,10,10,10,10,10,10,10,10,10,7,19,4,1
10,10,10,10,10,10,1,10,10,10,7,10,10,10,10,10,10,10,10,7,11,1,1
10,10,10,10,10,10,1,10,10,10,9,10,10,10,9,10,10,10,10,7,19,1,1
10,10,10,10,10,10,1,10,10,10,10,10,9,10,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,1,10,10,10,10,10,10,2,10,10,10,10,10,7,14,1,1
10,10,10,10,10,10,1,10,10,10,10,10,10,9,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,1,10,10,10,10,10,10,10,9,10,10,10,10,7,19,1,1
10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,9,10,9,10,7,19,1,1
10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,9,10,10,7,19,2,1
10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,7,19,41,1
10,10,10,10,10,10,2,2,10,10,10,10,10,10,10,10,10,10,10,7,8,1,1
10,10,10,10,10,10,2,6,10,10,10,10,10,10,10,10,10,10,10,7,8,1,1
10,10,10,10,10,10,2,7,10,10,10,10,10,10,10,10,10,10,10,7,8,1,1
10,10,10,10,10,10,2,9,10,9,10,10,10,10,9,10,10,10,9,7,19,1,1
10,10,10,10,10,10,2,9,10,9,10,10,10,10,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,2,9,10,10,9,10,10,10,9,10,9,10,9,7,19,1,1
10,10,10,10,10,10,2,9,10,10,10,10,10,10,10,10,10,10,10,7,19,4,1
10,10,10,10,10,10,2,10,10,9,10,10,9,3,10,10,10,10,10,7,14,1,1
10,10,10,10,10,10,2,10,10,10,10,10,10,9,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,9,10,10,7,19,1,1
10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,7,19,23,1
10,10,10,10,10,10,3,3,10,10,10,10,10,10,10,10,10,10,10,7,8,1,1
10,10,10,10,10,10,3,9,3,10,10,10,10,10,10,10,10,10,10,7,9,1,1
10,10,10,10,10,10,3,9,10,10,10,10,10,10,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,3,10,10,9,10,10,8,10,10,10,10,10,10,7,13,1,1
10,10,10,10,10,10,3,10,10,9,10,10,10,10,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,3,10,10,10,10,10,10,9,10,10,10,9,10,7,19,1,1
10,10,10,10,10,10,3,10,10,10,10,10,10,9,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,9,10,10,7,19,1,1
10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,9,7,19,1,1
10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,10,7,19,22,1
10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,10,10,10,7,8,1,1
10,10,10,10,10,10,4,9,10,9,10,10,10,10,9,10,9,9,9,7,19,1,1
10,10,10,10,10,10,4,9,10,10,9,10,10,9,9,10,8,10,10,7,17,1,1
10,10,10,10,10,10,4,9,10,10,10,10,10,10,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,4,10,10,9,9,10,9,9,9,9,9,9,9,7,19,1,1
10,10,10,10,10,10,4,10,10,9,10,10,10,10,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,4,10,10,10,9,10,10,9,9,9,9,9,9,7,19,1,1
10,10,10,10,10,10,4,10,10,10,9,10,10,10,10,10,10,10,10,7,19,1,1
10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,4,10,10,7,17,1,1
10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,9,10,10,7,19,1,1
10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,10,7,19,36,1
10,10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10,10,8,9,7,1
10,10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,8,9,21,1
10,10,10,10,10,10,10,1,10,1,10,10,10,10,10,10,10,10,10,8,10,1,1
10,10,10,10,10,10,10,1,10,2,10,10,10,10,10,10,10,10,10,8,10,2,1
10,10,10,10,10,10,10,1,10,5,10,10,10,10,10,10,10,10,10,8,10,3,1
10,10,10,10,10,10,10,1,10,6,10,10,10,10,10,10,10,10,10,8,10,8,1
10,10,10,10,10,10,10,1,10,9,2,10,10,10,10,10,10,10,10,8,11,3,1
10,10,10,10,10,10,10,1,10,9,3,10,10,10,10,10,10,10,10,8,11,1,1
10,10,10,10,10,10,10,1,10,9,6,10,10,10,10,10,10,10,10,8,11,4,1
10,10,10,10,10,10,10,1,10,9,9,2,10,10,10,10,10,10,10,8,12,3,1
10,10,10,10,10,10,10,1,10,9,9,10,9,9,2,10,10,10,10,8,15,1,1
10,10,10,10,10,10,10,1,10,9,9,10,9,9,7,10,10,10,10,8,15,2,1
10,10,10,10,10,10,10,1,10,9,9,10,9,9,9,9,9,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,9,10,9,9,10,10,10,3,10,8,18,1,1
10,10,10,10,10,10,10,1,10,9,9,10,9,10,3,10,10,10,10,8,15,1,1
10,10,10,10,10,10,10,1,10,9,9,10,9,10,9,10,10,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,9,10,9,10,10,10,9,9,10,8,19,1,1
10,10,10,10,10,10,10,1,10,9,9,10,9,10,10,10,10,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,9,10,10,2,10,10,10,10,10,8,14,1,1
10,10,10,10,10,10,10,1,10,9,9,10,10,9,9,10,7,10,10,8,17,1,1
10,10,10,10,10,10,10,1,10,9,9,10,10,9,9,10,9,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,9,10,10,10,3,10,10,10,10,8,15,2,1
10,10,10,10,10,10,10,1,10,9,9,10,10,10,7,10,10,10,10,8,15,1,1
10,10,10,10,10,10,10,1,10,9,9,10,10,10,9,9,9,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,9,9,10,10,10,9,10,9,9,10,8,19,2,1
10,10,10,10,10,10,10,1,10,9,9,10,10,10,9,10,10,10,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,9,10,10,10,10,10,10,10,10,8,19,2,1
10,10,10,10,10,10,10,1,10,9,10,10,6,10,10,10,10,10,10,8,13,1,1
10,10,10,10,10,10,10,1,10,9,10,10,9,9,9,10,9,10,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,10,10,9,9,10,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,9,10,10,10,9,9,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,9,10,10,10,10,9,10,10,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,10,10,10,10,10,10,9,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,9,10,10,10,10,10,10,9,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,9,10,10,10,10,10,10,10,9,10,8,19,1,1
10,10,10,10,10,10,10,1,10,9,10,10,10,10,10,10,10,10,10,8,19,9,1
10,10,10,10,10,10,10,1,10,10,2,10,10,10,10,10,10,10,10,8,11,3,1
10,10,10,10,10,10,10,1,10,10,6,10,10,10,10,10,10,10,10,8,11,2,1
10,10,10,10,10,10,10,1,10,10,9,2,10,10,10,10,10,10,10,8,12,1,1
10,10,10,10,10,10,10,1,10,10,9,3,10,10,10,10,10,10,10,8,12,1,1
10,10,10,10,10,10,10,1,10,10,9,10,2,10,10,10,10,10,10,8,13,1,1
10,10,10,10,10,10,10,1,10,10,9,10,9,9,9,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,9,10,9,9,10,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,9,10,9,10,7,10,10,10,10,8,15,1,1
10,10,10,10,10,10,10,1,10,10,9,10,9,10,9,7,10,10,10,8,16,1,1
10,10,10,10,10,10,10,1,10,10,9,10,9,10,10,10,10,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,10,9,10,9,10,10,10,10,10,9,8,19,1,1
10,10,10,10,10,10,10,1,10,10,9,10,10,9,9,10,10,9,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,9,10,10,9,10,10,10,10,10,8,19,2,1
10,10,10,10,10,10,10,1,10,10,9,10,10,10,3,10,10,10,10,8,15,1,1
10,10,10,10,10,10,10,1,10,10,9,10,10,10,9,10,10,10,9,8,19,2,1
10,10,10,10,10,10,10,1,10,10,9,10,10,10,9,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,9,10,10,10,10,10,9,9,9,8,19,2,1
10,10,10,10,10,10,10,1,10,10,9,10,10,10,10,10,10,10,9,8,19,1,1
10,10,10,10,10,10,10,1,10,10,9,10,10,10,10,10,10,10,10,8,19,5,1
10,10,10,10,10,10,10,1,10,10,10,2,10,10,10,10,10,10,10,8,12,1,1
10,10,10,10,10,10,10,1,10,10,10,10,6,10,10,10,10,10,10,8,13,1,1
10,10,10,10,10,10,10,1,10,10,10,10,9,2,10,10,10,10,10,8,14,1,1
10,10,10,10,10,10,10,1,10,10,10,10,9,9,10,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,9,10,9,10,10,9,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,9,10,9,10,10,10,9,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,9,10,9,10,10,10,10,8,19,2,1
10,10,10,10,10,10,10,1,10,10,10,10,9,10,10,10,9,10,9,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,9,10,10,10,9,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,6,10,10,10,10,10,8,14,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,9,9,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,3,10,10,10,10,8,15,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,9,9,10,9,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,9,10,10,10,10,8,19,2,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,9,10,10,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,8,10,10,8,17,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,9,9,9,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,9,10,10,8,19,3,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,9,10,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,9,8,19,1,1
10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,8,19,248,1
10,10,10,10,10,10,10,2,2,10,10,10,10,10,10,10,10,10,10,8,9,3,1
10,10,10,10,10,10,10,2,3,10,10,10,10,10,10,10,10,10,10,8,9,3,1
10,10,10,10,10,10,10,2,10,7,10,10,10,10,10,10,10,10,10,8,10,1,1
10,10,10,10,10,10,10,2,10,9,9,10,10,3,10,10,10,10,10,8,14,1,1
10,10,10,10,10,10,10,2,10,9,9,10,10,10,9,9,9,9,10,8,19,1,1
10,10,10,10,10,10,10,2,10,9,10,10,10,10,9,10,10,10,9,8,19,1,1
10,10,10,10,10,10,10,2,10,9,10,10,10,10,10,10,10,10,10,8,19,2,1
10,10,10,10,10,10,10,2,10,10,7,10,10,10,10,10,10,10,10,8,11,1,1
10,10,10,10,10,10,10,2,10,10,9,3,10,10,10,10,10,10,10,8,12,1,1
10,10,10,10,10,10,10,2,10,10,9,10,9,10,9,10,10,9,9,8,19,1,1
10,10,10,10,10,10,10,2,10,10,10,3,10,10,10,10,10,10,10,8,12,1,1
10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,9,10,10,8,19,1,1
10,10,10,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,8,19,94,1
10,10,10,10,10,10,10,3,3,10,10,10,10,10,10,10,10,10,10,8,9,2,1
10,10,10,10,10,10,10,3,10,3,10,10,10,10,10,10,10,10,10,8,10,1,1
10,10,10,10,10,10,10,3,10,9,3,10,10,10,10,10,10,10,10,8,11,2,1
10,10,10,10,10,10,10,3,10,9,10,10,9,9,9,10,9,10,10,8,19,1,1
10,10,10,10,10,10,10,3,10,9,10,10,10,10,10,10,9,10,9,8,19,1,1
10,10,10,10,10,10,10,3,10,10,3,10,10,10,10,10,10,10,10,8,11,1,1
10,10,10,10,10,10,10,3,10,10,9,10,9,10,9,9,10,9,10,8,19,1,1
10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,9,10,10,10,8,19,1,1
10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,4,10,10,8,17,2,1
10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,9,9,10,8,19,1,1
10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,10,10,10,8,19,84,1
10,10,10,10,10,10,10,4,4,10,10,10,10,10,10,10,10,10,10,8,9,1,1
10,10,10,10,10,10,10,4,10,9,4,10,10,10,10,10,10,10,10,8,11,1,1
10,10,10,10,10,10,10,4,10,9,9,10,9,9,9,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,4,10,10,9,10,9,9,10,10,10,10,10,8,19,1,1
10,10,10,10,10,10,10,4,10,10,9,10,10,10,10,10,10,10,10,8,19,3,1
10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,10,8,19,14,1
10,10,10,10,10,10,10,10,1,1,10,10,10,10,10,10,10,10,10,9,10,4,1
10,10,10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,9,10,1,1
10,10,10,10,10,10,10,10,1,5,10,10,10,10,10,10,10,10,10,9,10,6,1
10,10,10,10,10,10,10,10,1,9,6,10,10,10,10,10,10,10,10,9,11,3,1
10,10,10,10,10,10,10,10,1,9,9,10,9,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,1,9,9,10,10,10,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,1,9,10,2,10,10,10,10,10,10,10,9,12,1,1
10,10,10,10,10,10,10,10,1,9,10,10,9,9,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,1,9,10,10,9,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,1,9,10,10,9,10,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,1,9,10,10,10,9,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,1,9,10,10,10,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,1,9,10,10,10,10,10,10,10,10,10,9,19,3,1
10,10,10,10,10,10,10,10,1,10,1,10,10,10,10,10,10,10,10,9,11,1,1
10,10,10,10,10,10,10,10,1,10,6,10,10,10,10,10,10,10,10,9,11,1,1
10,10,10,10,10,10,10,10,1,10,9,2,10,10,10,10,10,10,10,9,12,2,1
10,10,10,10,10,10,10,10,1,10,9,10,9,10,9,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,1,10,9,10,9,10,10,10,10,10,10,9,19,1,1
10,10,10,10,10,10,10,10,1,10,9,10,10,10,10,10,10,10,10,9,19,2,1
10,10,10,10,10,10,10,10,1,10,10,10,10,2,10,10,10,10,10,9,14,1,1
10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,9,9,8,9,19,1,1
